 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.94327760E-12  0.00000000E+00  0.87179340E-11  0.00000000E+00  0.34754650E-10  0.00000000E+00
 0.20000000E-01  0.29831290E-10  0.00000000E+00  0.27569900E-09  0.00000000E+00  0.10990520E-08  0.00000000E+00
 0.30000000E-01  0.22390990E-09  0.00000000E+00  0.20692750E-08  0.00000000E+00  0.82484870E-08  0.00000000E+00
 0.40000000E-01  0.93276720E-09  0.00000000E+00  0.86197090E-08  0.00000000E+00  0.34356660E-07  0.00000000E+00
 0.50000000E-01  0.28144280E-08  0.00000000E+00  0.26006180E-07  0.00000000E+00  0.10364450E-06  0.00000000E+00
 0.60000000E-01  0.69250400E-08  0.00000000E+00  0.63983560E-07  0.00000000E+00  0.25496370E-06  0.00000000E+00
 0.70000000E-01  0.14802670E-07  0.00000000E+00  0.13675350E-06  0.00000000E+00  0.54485080E-06  0.00000000E+00
 0.80000000E-01  0.28545630E-07  0.00000000E+00  0.26368340E-06  0.00000000E+00  0.10503650E-05  0.00000000E+00
 0.90000000E-01  0.50885820E-07  0.00000000E+00  0.46997780E-06  0.00000000E+00  0.18717250E-05  0.00000000E+00
 0.10000000E+00  0.85257320E-07  0.00000000E+00  0.78730340E-06  0.00000000E+00  0.31347520E-05  0.00000000E+00
 0.11000000E+00  0.13586070E-06  0.00000000E+00  0.12543730E-05  0.00000000E+00  0.49931290E-05  0.00000000E+00
 0.12000000E+00  0.20772330E-06  0.00000000E+00  0.19174890E-05  0.00000000E+00  0.76304960E-05  0.00000000E+00
 0.13000000E+00  0.30675530E-06  0.00000000E+00  0.28310470E-05  0.00000000E+00  0.11262370E-04  0.00000000E+00
 0.14000000E+00  0.43980320E-06  0.00000000E+00  0.40580090E-05  0.00000000E+00  0.16137900E-04  0.00000000E+00
 0.15000000E+00  0.61469850E-06  0.00000000E+00  0.56703370E-05  0.00000000E+00  0.22541520E-04  0.00000000E+00
 0.16000000E+00  0.84030460E-06  0.00000000E+00  0.77493970E-05  0.00000000E+00  0.30794360E-04  0.00000000E+00
 0.17000000E+00  0.11265600E-05  0.00000000E+00  0.10386330E-04  0.00000000E+00  0.41255620E-04  0.00000000E+00
 0.18000000E+00  0.14845180E-05  0.00000000E+00  0.13682410E-04  0.00000000E+00  0.54323750E-04  0.00000000E+00
 0.19000000E+00  0.19263870E-05  0.00000000E+00  0.17749340E-04  0.00000000E+00  0.70437500E-04  0.00000000E+00
 0.20000000E+00  0.24655610E-05  0.00000000E+00  0.22709540E-04  0.00000000E+00  0.90076890E-04  0.00000000E+00
 0.21000000E+00  0.31166580E-05  0.00000000E+00  0.28696430E-04  0.00000000E+00  0.11376400E-03  0.00000000E+00
