 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.31513550E-15  0.00000000E+00  0.48211010E-14  0.00000000E+00  0.29713970E-13  0.00000000E+00
 0.20000000E-01  0.20133320E-13  0.00000000E+00  0.30800310E-12  0.00000000E+00  0.18982610E-11  0.00000000E+00
 0.30000000E-01  0.22894930E-12  0.00000000E+00  0.35023830E-11  0.00000000E+00  0.21584490E-10  0.00000000E+00
 0.40000000E-01  0.12842200E-11  0.00000000E+00  0.19644560E-10  0.00000000E+00  0.12105660E-09  0.00000000E+00
 0.50000000E-01  0.48905990E-11  0.00000000E+00  0.74806150E-10  0.00000000E+00  0.46093820E-09  0.00000000E+00
 0.60000000E-01  0.14578370E-10  0.00000000E+00  0.22297210E-09  0.00000000E+00  0.13737440E-08  0.00000000E+00
 0.70000000E-01  0.36698310E-10  0.00000000E+00  0.56123870E-09  0.00000000E+00  0.34573530E-08  0.00000000E+00
 0.80000000E-01  0.81630250E-10  0.00000000E+00  0.12482640E-08  0.00000000E+00  0.76883720E-08  0.00000000E+00
 0.90000000E-01  0.16520250E-09  0.00000000E+00  0.25259200E-08  0.00000000E+00  0.15555000E-07  0.00000000E+00
 0.10000000E+00  0.31031930E-09  0.00000000E+00  0.47440950E-08  0.00000000E+00  0.29209040E-07  0.00000000E+00
 0.11000000E+00  0.54879360E-09  0.00000000E+00  0.83885910E-08  0.00000000E+00  0.51738490E-07  0.00000000E+00
 0.12000000E+00  0.92338230E-09  0.00000000E+00  0.14112070E-07  0.00000000E+00  0.87075540E-07  0.00000000E+00
 0.13000000E+00  0.14900200E-08  0.00000000E+00  0.22767980E-07  0.00000000E+00  0.14048190E-06  0.00000000E+00
 0.14000000E+00  0.23202530E-08  0.00000000E+00  0.35538110E-07  0.00000000E+00  0.21867480E-06  0.00000000E+00
 0.15000000E+00  0.35038590E-08  0.00000000E+00  0.53713800E-07  0.00000000E+00  0.33007000E-06  0.00000000E+00
 0.16000000E+00  0.51516680E-08  0.00000000E+00  0.78995510E-07  0.00000000E+00  0.48504060E-06  0.00000000E+00
 0.17000000E+00  0.73985620E-08  0.00000000E+00  0.11344880E-06  0.00000000E+00  0.69619180E-06  0.00000000E+00
 0.18000000E+00  0.10406670E-07  0.00000000E+00  0.15955310E-06  0.00000000E+00  0.97864960E-06  0.00000000E+00
 0.19000000E+00  0.14368710E-07  0.00000000E+00  0.22025350E-06  0.00000000E+00  0.13503650E-05  0.00000000E+00
 0.20000000E+00  0.19511600E-07  0.00000000E+00  0.29901360E-06  0.00000000E+00  0.18324330E-05  0.00000000E+00
 0.21000000E+00  0.26159410E-07  0.00000000E+00  0.39987210E-06  0.00000000E+00  0.24494230E-05  0.00000000E+00
 0.22000000E+00  0.34563340E-07  0.00000000E+00  0.52750110E-06  0.00000000E+00  0.32297220E-05  0.00000000E+00
 0.23000000E+00  0.45079310E-07  0.00000000E+00  0.68726640E-06  0.00000000E+00  0.42058970E-05  0.00000000E+00
 0.24000000E+00  0.58113120E-07  0.00000000E+00  0.88529120E-06  0.00000000E+00  0.54150580E-05  0.00000000E+00
 0.25000000E+00  0.74125030E-07  0.00000000E+00  0.11285200E-05  0.00000000E+00  0.68992370E-05  0.00000000E+00
 0.26000000E+00  0.93634430E-07  0.00000000E+00  0.14247890E-05  0.00000000E+00  0.87057840E-05  0.00000000E+00
 0.27000000E+00  0.11722470E-06  0.00000000E+00  0.17828900E-05  0.00000000E+00  0.10887760E-04  0.00000000E+00
 0.28000000E+00  0.14554790E-06  0.00000000E+00  0.22126470E-05  0.00000000E+00  0.13504350E-04  0.00000000E+00
 0.29000000E+00  0.17933040E-06  0.00000000E+00  0.27249880E-05  0.00000000E+00  0.16621280E-04  0.00000000E+00
 0.30000000E+00  0.21937760E-06  0.00000000E+00  0.33320190E-05  0.00000000E+00  0.20311230E-04  0.00000000E+00
 0.31000000E+00  0.26657910E-06  0.00000000E+00  0.40471010E-05  0.00000000E+00  0.24654290E-04  0.00000000E+00
 0.32000000E+00  0.32191510E-06  0.00000000E+00  0.48849290E-05  0.00000000E+00  0.29738370E-04  0.00000000E+00
 0.33000000E+00  0.38646110E-06  0.00000000E+00  0.58616130E-05  0.00000000E+00  0.35659650E-04  0.00000000E+00
 0.34000000E+00  0.46139400E-06  0.00000000E+00  0.69947600E-05  0.00000000E+00  0.42523050E-04  0.00000000E+00
 0.35000000E+00  0.54799810E-06  0.00000000E+00  0.83035530E-05  0.00000000E+00  0.50442660E-04  0.00000000E+00
 0.36000000E+00  0.64767110E-06  0.00000000E+00  0.98088410E-05  0.00000000E+00  0.59542170E-04  0.00000000E+00
 0.37000000E+00  0.76193000E-06  0.00000000E+00  0.11533220E-04  0.00000000E+00  0.69955390E-04  0.00000000E+00
 0.38000000E+00  0.89241770E-06  0.00000000E+00  0.13501130E-04  0.00000000E+00  0.81826650E-04  0.00000000E+00
 0.39000000E+00  0.10409090E-05  0.00000000E+00  0.15738920E-04  0.00000000E+00  0.95311300E-04  0.00000000E+00
 0.40000000E+00  0.12093180E-05  0.00000000E+00  0.18274970E-04  0.00000000E+00  0.11057610E-03  0.00000000E+00
 0.41000000E+00  0.13997020E-05  0.00000000E+00  0.21139750E-04  0.00000000E+00  0.12779990E-03  0.00000000E+00
 0.42000000E+00  0.16142740E-05  0.00000000E+00  0.24365930E-04  0.00000000E+00  0.14717360E-03  0.00000000E+00
 0.43000000E+00  0.18554010E-05  0.00000000E+00  0.27988470E-04  0.00000000E+00  0.16890130E-03  0.00000000E+00
 0.44000000E+00  0.21256210E-05  0.00000000E+00  0.32044690E-04  0.00000000E+00  0.19320010E-03  0.00000000E+00
 0.45000000E+00  0.24276400E-05  0.00000000E+00  0.36574410E-04  0.00000000E+00  0.22030100E-03  0.00000000E+00
 0.46000000E+00  0.27643470E-05  0.00000000E+00  0.41620000E-04  0.00000000E+00  0.25044910E-03  0.00000000E+00
 0.47000000E+00  0.31388160E-05  0.00000000E+00  0.47226470E-04  0.00000000E+00  0.28390410E-03  0.00000000E+00
 0.48000000E+00  0.35543170E-05  0.00000000E+00  0.53441610E-04  0.00000000E+00  0.32094090E-03  0.00000000E+00
 0.49000000E+00  0.40143210E-05  0.00000000E+00  0.60316060E-04  0.00000000E+00  0.36184960E-03  0.00000000E+00
 0.50000000E+00  0.45225090E-05  0.00000000E+00  0.67903370E-04  0.00000000E+00  0.40693640E-03  0.00000000E+00
 0.51000000E+00  0.50827780E-05  0.00000000E+00  0.76260160E-04  0.00000000E+00  0.45652370E-03  0.00000000E+00
 0.52000000E+00  0.56992500E-05  0.00000000E+00  0.85446150E-04  0.00000000E+00  0.51095070E-03  0.00000000E+00
 0.53000000E+00  0.63762780E-05  0.00000000E+00  0.95524320E-04  0.00000000E+00  0.57057360E-03  0.00000000E+00
 0.54000000E+00  0.71184570E-05  0.00000000E+00  0.10656090E-03  0.00000000E+00  0.63576600E-03  0.00000000E+00
 0.55000000E+00  0.79306280E-05  0.00000000E+00  0.11862570E-03  0.00000000E+00  0.70691940E-03  0.00000000E+00
 0.56000000E+00  0.88178880E-05  0.00000000E+00  0.13179190E-03  0.00000000E+00  0.78444360E-03  0.00000000E+00
 0.57000000E+00  0.97855990E-05  0.00000000E+00  0.14613620E-03  0.00000000E+00  0.86876690E-03  0.00000000E+00
 0.58000000E+00  0.10839390E-04  0.00000000E+00  0.16173910E-03  0.00000000E+00  0.96033620E-03  0.00000000E+00
