 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.11059380E-03  0.00000000E+00  0.20821020E-03  0.00000000E+00  0.33361840E-03  0.00000000E+00
 0.20000000E-01  0.44015580E-03  0.00000000E+00  0.82861670E-03  0.00000000E+00  0.13275970E-02  0.00000000E+00
 0.30000000E-01  0.98532910E-03  0.00000000E+00  0.18547630E-02  0.00000000E+00  0.29712660E-02  0.00000000E+00
 0.40000000E-01  0.17428530E-02  0.00000000E+00  0.32802860E-02  0.00000000E+00  0.52538980E-02  0.00000000E+00
 0.50000000E-01  0.27093660E-02  0.00000000E+00  0.50985440E-02  0.00000000E+00  0.81641130E-02  0.00000000E+00
 0.60000000E-01  0.38815520E-02  0.00000000E+00  0.73028990E-02  0.00000000E+00  0.11690330E-01  0.00000000E+00
 0.70000000E-01  0.52560990E-02  0.00000000E+00  0.98866360E-02  0.00000000E+00  0.15820660E-01  0.00000000E+00
 0.80000000E-01  0.68297000E-02  0.00000000E+00  0.12842970E-01  0.00000000E+00  0.20542910E-01  0.00000000E+00
 0.90000000E-01  0.85990530E-02  0.00000000E+00  0.16165030E-01  0.00000000E+00  0.25844560E-01  0.00000000E+00
 0.10000000E+00  0.10560860E-01  0.00000000E+00  0.19845920E-01  0.00000000E+00  0.31712840E-01  0.00000000E+00
 0.11000000E+00  0.12711830E-01  0.00000000E+00  0.23878620E-01  0.00000000E+00  0.38134680E-01  0.00000000E+00
 0.12000000E+00  0.15048690E-01  0.00000000E+00  0.28256100E-01  0.00000000E+00  0.45096740E-01  0.00000000E+00
 0.13000000E+00  0.17568140E-01  0.00000000E+00  0.32971240E-01  0.00000000E+00  0.52585440E-01  0.00000000E+00
 0.14000000E+00  0.20266930E-01  0.00000000E+00  0.38016880E-01  0.00000000E+00  0.60586930E-01  0.00000000E+00
 0.15000000E+00  0.23141780E-01  0.00000000E+00  0.43385790E-01  0.00000000E+00  0.69087130E-01  0.00000000E+00
 0.16000000E+00  0.26189440E-01  0.00000000E+00  0.49070710E-01  0.00000000E+00  0.78071730E-01  0.00000000E+00
 0.17000000E+00  0.29406660E-01  0.00000000E+00  0.55064300E-01  0.00000000E+00  0.87526190E-01  0.00000000E+00
 0.18000000E+00  0.32790190E-01  0.00000000E+00  0.61359200E-01  0.00000000E+00  0.97435780E-01  0.00000000E+00
 0.19000000E+00  0.36336810E-01  0.00000000E+00  0.67948000E-01  0.00000000E+00  0.10778560E+00  0.00000000E+00
 0.20000000E+00  0.40043290E-01  0.00000000E+00  0.74823230E-01  0.00000000E+00  0.11856040E+00  0.00000000E+00
 0.21000000E+00  0.43906410E-01  0.00000000E+00  0.81977400E-01  0.00000000E+00  0.12974490E+00  0.00000000E+00
 0.22000000E+00  0.47922960E-01  0.00000000E+00  0.89402990E-01  0.00000000E+00  0.14132380E+00  0.00000000E+00
 0.23000000E+00  0.52089750E-01  0.00000000E+00  0.97092410E-01  0.00000000E+00  0.15328120E+00  0.00000000E+00
 0.24000000E+00  0.56403590E-01  0.00000000E+00  0.10503810E+00  0.00000000E+00  0.16560160E+00  0.00000000E+00
 0.25000000E+00  0.60861300E-01  0.00000000E+00  0.11323240E+00  0.00000000E+00  0.17826880E+00  0.00000000E+00
 0.26000000E+00  0.65459710E-01  0.00000000E+00  0.12166760E+00  0.00000000E+00  0.19126690E+00  0.00000000E+00
 0.27000000E+00  0.70195660E-01  0.00000000E+00  0.13033620E+00  0.00000000E+00  0.20457970E+00  0.00000000E+00
 0.28000000E+00  0.75066000E-01  0.00000000E+00  0.13923030E+00  0.00000000E+00  0.21819100E+00  0.00000000E+00
 0.29000000E+00  0.80067600E-01  0.00000000E+00  0.14834230E+00  0.00000000E+00  0.23208430E+00  0.00000000E+00
 0.30000000E+00  0.85197330E-01  0.00000000E+00  0.15766440E+00  0.00000000E+00  0.24624330E+00  0.00000000E+00
 0.31000000E+00  0.90452080E-01  0.00000000E+00  0.16718890E+00  0.00000000E+00  0.26065140E+00  0.00000000E+00
 0.32000000E+00  0.95828740E-01  0.00000000E+00  0.17690800E+00  0.00000000E+00  0.27529200E+00  0.00000000E+00
 0.33000000E+00  0.10132420E+00  0.00000000E+00  0.18681390E+00  0.00000000E+00  0.29014850E+00  0.00000000E+00
 0.34000000E+00  0.10693540E+00  0.00000000E+00  0.19689900E+00  0.00000000E+00  0.30520420E+00  0.00000000E+00
 0.35000000E+00  0.11265930E+00  0.00000000E+00  0.20715530E+00  0.00000000E+00  0.32044250E+00  0.00000000E+00
 0.36000000E+00  0.11849290E+00  0.00000000E+00  0.21757510E+00  0.00000000E+00  0.33584650E+00  0.00000000E+00
 0.37000000E+00  0.12443300E+00  0.00000000E+00  0.22815060E+00  0.00000000E+00  0.35139950E+00  0.00000000E+00
 0.38000000E+00  0.13047660E+00  0.00000000E+00  0.23887410E+00  0.00000000E+00  0.36708480E+00  0.00000000E+00
 0.39000000E+00  0.13662080E+00  0.00000000E+00  0.24973770E+00  0.00000000E+00  0.38288570E+00  0.00000000E+00
 0.40000000E+00  0.14286250E+00  0.00000000E+00  0.26073380E+00  0.00000000E+00  0.39878550E+00  0.00000000E+00
 0.41000000E+00  0.14919880E+00  0.00000000E+00  0.27185450E+00  0.00000000E+00  0.41476750E+00  0.00000000E+00
 0.42000000E+00  0.15562660E+00  0.00000000E+00  0.28309210E+00  0.00000000E+00  0.43081500E+00  0.00000000E+00
 0.43000000E+00  0.16214310E+00  0.00000000E+00  0.29443880E+00  0.00000000E+00  0.44691160E+00  0.00000000E+00
 0.44000000E+00  0.16874520E+00  0.00000000E+00  0.30588710E+00  0.00000000E+00  0.46304060E+00  0.00000000E+00
 0.45000000E+00  0.17543010E+00  0.00000000E+00  0.31742910E+00  0.00000000E+00  0.47918560E+00  0.00000000E+00
 0.46000000E+00  0.18219480E+00  0.00000000E+00  0.32905720E+00  0.00000000E+00  0.49533040E+00  0.00000000E+00
 0.47000000E+00  0.18903640E+00  0.00000000E+00  0.34076380E+00  0.00000000E+00  0.51145850E+00  0.00000000E+00
 0.48000000E+00  0.19595210E+00  0.00000000E+00  0.35254130E+00  0.00000000E+00  0.52755390E+00  0.00000000E+00
 0.49000000E+00  0.20293890E+00  0.00000000E+00  0.36438200E+00  0.00000000E+00  0.54360060E+00  0.00000000E+00
 0.50000000E+00  0.20999400E+00  0.00000000E+00  0.37627840E+00  0.00000000E+00  0.55958250E+00  0.00000000E+00
 0.51000000E+00  0.21711470E+00  0.00000000E+00  0.38822300E+00  0.00000000E+00  0.57548390E+00  0.00000000E+00
 0.52000000E+00  0.22429790E+00  0.00000000E+00  0.40020830E+00  0.00000000E+00  0.59128910E+00  0.00000000E+00
 0.53000000E+00  0.23154110E+00  0.00000000E+00  0.41222680E+00  0.00000000E+00  0.60698270E+00  0.00000000E+00
 0.54000000E+00  0.23884130E+00  0.00000000E+00  0.42427120E+00  0.00000000E+00  0.62254930E+00  0.00000000E+00
 0.55000000E+00  0.24619570E+00  0.00000000E+00  0.43633410E+00  0.00000000E+00  0.63797370E+00  0.00000000E+00
 0.56000000E+00  0.25360180E+00  0.00000000E+00  0.44840820E+00  0.00000000E+00  0.65324100E+00  0.00000000E+00
 0.57000000E+00  0.26105660E+00  0.00000000E+00  0.46048610E+00  0.00000000E+00  0.66833630E+00  0.00000000E+00
 0.58000000E+00  0.26855750E+00  0.00000000E+00  0.47256070E+00  0.00000000E+00  0.68324500E+00  0.00000000E+00
 0.59000000E+00  0.27610170E+00  0.00000000E+00  0.48462490E+00  0.00000000E+00  0.69795270E+00  0.00000000E+00
 0.60000000E+00  0.28368670E+00  0.00000000E+00  0.49667130E+00  0.00000000E+00  0.71244530E+00  0.00000000E+00
 0.61000000E+00  0.29130970E+00  0.00000000E+00  0.50869310E+00  0.00000000E+00  0.72670870E+00  0.00000000E+00
 0.62000000E+00  0.29896800E+00  0.00000000E+00  0.52068320E+00  0.00000000E+00  0.74072920E+00  0.00000000E+00
 0.63000000E+00  0.30665910E+00  0.00000000E+00  0.53263460E+00  0.00000000E+00  0.75449330E+00  0.00000000E+00
 0.64000000E+00  0.31438030E+00  0.00000000E+00  0.54454060E+00  0.00000000E+00  0.76798770E+00  0.00000000E+00
 0.65000000E+00  0.32212910E+00  0.00000000E+00  0.55639410E+00  0.00000000E+00  0.78119940E+00  0.00000000E+00
 0.66000000E+00  0.32990280E+00  0.00000000E+00  0.56818850E+00  0.00000000E+00  0.79411580E+00  0.00000000E+00
 0.67000000E+00  0.33769890E+00  0.00000000E+00  0.57991710E+00  0.00000000E+00  0.80672410E+00  0.00000000E+00
 0.68000000E+00  0.34551490E+00  0.00000000E+00  0.59157330E+00  0.00000000E+00  0.81901240E+00  0.00000000E+00
 0.69000000E+00  0.35334830E+00  0.00000000E+00  0.60315050E+00  0.00000000E+00  0.83096860E+00  0.00000000E+00
 0.70000000E+00  0.36119650E+00  0.00000000E+00  0.61464220E+00  0.00000000E+00  0.84258110E+00  0.00000000E+00
 0.71000000E+00  0.36905700E+00  0.00000000E+00  0.62604210E+00  0.00000000E+00  0.85383840E+00  0.00000000E+00
 0.72000000E+00  0.37692750E+00  0.00000000E+00  0.63734370E+00  0.00000000E+00  0.86472970E+00  0.00000000E+00
 0.73000000E+00  0.38480550E+00  0.00000000E+00  0.64854080E+00  0.00000000E+00  0.87524410E+00  0.00000000E+00
 0.74000000E+00  0.39268850E+00  0.00000000E+00  0.65962740E+00  0.00000000E+00  0.88537120E+00  0.00000000E+00
 0.75000000E+00  0.40057410E+00  0.00000000E+00  0.67059710E+00  0.00000000E+00  0.89510080E+00  0.00000000E+00
 0.76000000E+00  0.40846010E+00  0.00000000E+00  0.68144420E+00  0.00000000E+00  0.90442320E+00  0.00000000E+00
 0.77000000E+00  0.41634400E+00  0.00000000E+00  0.69216250E+00  0.00000000E+00  0.91332880E+00  0.00000000E+00
 0.78000000E+00  0.42422340E+00  0.00000000E+00  0.70274630E+00  0.00000000E+00  0.92180860E+00  0.00000000E+00
 0.79000000E+00  0.43209610E+00  0.00000000E+00  0.71318990E+00  0.00000000E+00  0.92985380E+00  0.00000000E+00
 0.80000000E+00  0.43995980E+00  0.00000000E+00  0.72348750E+00  0.00000000E+00  0.93745570E+00  0.00000000E+00
 0.81000000E+00  0.44781220E+00  0.00000000E+00  0.73363360E+00  0.00000000E+00  0.94460650E+00  0.00000000E+00
 0.82000000E+00  0.45565100E+00  0.00000000E+00  0.74362260E+00  0.00000000E+00  0.95129820E+00  0.00000000E+00
 0.83000000E+00  0.46347400E+00  0.00000000E+00  0.75344930E+00  0.00000000E+00  0.95752350E+00  0.00000000E+00
 0.84000000E+00  0.47127910E+00  0.00000000E+00  0.76310830E+00  0.00000000E+00  0.96327530E+00  0.00000000E+00
 0.85000000E+00  0.47906390E+00  0.00000000E+00  0.77259430E+00  0.00000000E+00  0.96854690E+00  0.00000000E+00
 0.86000000E+00  0.48682640E+00  0.00000000E+00  0.78190240E+00  0.00000000E+00  0.97333190E+00  0.00000000E+00
 0.87000000E+00  0.49456440E+00  0.00000000E+00  0.79102740E+00  0.00000000E+00  0.97762450E+00  0.00000000E+00
 0.88000000E+00  0.50227570E+00  0.00000000E+00  0.79996450E+00  0.00000000E+00  0.98141890E+00  0.00000000E+00
 0.89000000E+00  0.50995830E+00  0.00000000E+00  0.80870880E+00  0.00000000E+00  0.98471000E+00  0.00000000E+00
 0.90000000E+00  0.51761010E+00  0.00000000E+00  0.81725570E+00  0.00000000E+00  0.98749290E+00  0.00000000E+00
 0.91000000E+00  0.52522910E+00  0.00000000E+00  0.82560050E+00  0.00000000E+00  0.98976310E+00  0.00000000E+00
 0.92000000E+00  0.53281310E+00  0.00000000E+00  0.83373880E+00  0.00000000E+00  0.99151660E+00  0.00000000E+00
 0.93000000E+00  0.54036020E+00  0.00000000E+00  0.84166610E+00  0.00000000E+00  0.99274950E+00  0.00000000E+00
 0.94000000E+00  0.54786840E+00  0.00000000E+00  0.84937810E+00  0.00000000E+00  0.99345860E+00  0.00000000E+00
 0.95000000E+00  0.55533570E+00  0.00000000E+00  0.85687070E+00  0.00000000E+00  0.99364090E+00  0.00000000E+00
 0.96000000E+00  0.56276020E+00  0.00000000E+00  0.86413980E+00  0.00000000E+00  0.99329390E+00  0.00000000E+00
 0.97000000E+00  0.57014000E+00  0.00000000E+00  0.87118140E+00  0.00000000E+00  0.99241520E+00  0.00000000E+00
 0.98000000E+00  0.57747310E+00  0.00000000E+00  0.87799170E+00  0.00000000E+00  0.99100310E+00  0.00000000E+00
 0.99000000E+00  0.58475760E+00  0.00000000E+00  0.88456680E+00  0.00000000E+00  0.98905620E+00  0.00000000E+00
 0.10000000E+01  0.59199180E+00  0.00000000E+00  0.89090320E+00  0.00000000E+00  0.98657340E+00  0.00000000E+00
 0.10100000E+01  0.59917380E+00  0.00000000E+00  0.89699740E+00  0.00000000E+00  0.98355400E+00  0.00000000E+00
 0.10200000E+01  0.60630180E+00  0.00000000E+00  0.90284580E+00  0.00000000E+00  0.97999780E+00  0.00000000E+00
