 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.10000000E-01  0.78078100E-12  0.00000000E+00  0.71263320E-11  0.00000000E+00  0.28366310E-10  0.00000000E+00
 0.20000000E-01  0.24695590E-10  0.00000000E+00  0.22539550E-09  0.00000000E+00  0.89715190E-09  0.00000000E+00
 0.30000000E-01  0.18540270E-09  0.00000000E+00  0.16920910E-08  0.00000000E+00  0.67346870E-08  0.00000000E+00
 0.40000000E-01  0.77258920E-09  0.00000000E+00  0.70506760E-08  0.00000000E+00  0.28059930E-07  0.00000000E+00
 0.50000000E-01  0.23320300E-08  0.00000000E+00  0.21280570E-07  0.00000000E+00  0.84681870E-07  0.00000000E+00
 0.60000000E-01  0.57407640E-08  0.00000000E+00  0.52381580E-07  0.00000000E+00  0.20841360E-06  0.00000000E+00
 0.70000000E-01  0.12277900E-07  0.00000000E+00  0.11201740E-06  0.00000000E+00  0.44561750E-06  0.00000000E+00
 0.80000000E-01  0.23691500E-07  0.00000000E+00  0.21612190E-06  0.00000000E+00  0.85959510E-06  0.00000000E+00
 0.90000000E-01  0.42261890E-07  0.00000000E+00  0.38547160E-06  0.00000000E+00  0.15328340E-05  0.00000000E+00
 0.10000000E+00  0.70861750E-07  0.00000000E+00  0.64622730E-06  0.00000000E+00  0.25691190E-05  0.00000000E+00
 0.11000000E+00  0.11301320E-06  0.00000000E+00  0.10304460E-05  0.00000000E+00  0.40955220E-05  0.00000000E+00
 0.12000000E+00  0.17294230E-06  0.00000000E+00  0.15765660E-05  0.00000000E+00  0.62642680E-05  0.00000000E+00
 0.13000000E+00  0.25563070E-06  0.00000000E+00  0.23298680E-05  0.00000000E+00  0.92544900E-05  0.00000000E+00
 0.14000000E+00  0.36686520E-06  0.00000000E+00  0.33429100E-05  0.00000000E+00  0.13273870E-04  0.00000000E+00
 0.15000000E+00  0.51328490E-06  0.00000000E+00  0.46759410E-05  0.00000000E+00  0.18560200E-04  0.00000000E+00
 0.16000000E+00  0.70242620E-06  0.00000000E+00  0.63972910E-05  0.00000000E+00  0.25382770E-04  0.00000000E+00
 0.17000000E+00  0.94276600E-06  0.00000000E+00  0.85837400E-05  0.00000000E+00  0.34043760E-04  0.00000000E+00
 0.18000000E+00  0.12437630E-05  0.00000000E+00  0.11320870E-04  0.00000000E+00  0.44879460E-04  0.00000000E+00
 0.19000000E+00  0.16158950E-05  0.00000000E+00  0.14703390E-04  0.00000000E+00  0.58261390E-04  0.00000000E+00
 0.20000000E+00  0.20707010E-05  0.00000000E+00  0.18835450E-04  0.00000000E+00  0.74597370E-04  0.00000000E+00
 0.21000000E+00  0.26208110E-05  0.00000000E+00  0.23830930E-04  0.00000000E+00  0.94332510E-04  0.00000000E+00
 0.22000000E+00  0.32799840E-05  0.00000000E+00  0.29813710E-04  0.00000000E+00  0.11795000E-03  0.00000000E+00
 0.23000000E+00  0.40631390E-05  0.00000000E+00  0.36917950E-04  0.00000000E+00  0.14597200E-03  0.00000000E+00
 0.24000000E+00  0.49863890E-05  0.00000000E+00  0.45288270E-04  0.00000000E+00  0.17896010E-03  0.00000000E+00
 0.25000000E+00  0.60670650E-05  0.00000000E+00  0.55080030E-04  0.00000000E+00  0.21751630E-03  0.00000000E+00
 0.26000000E+00  0.73237470E-05  0.00000000E+00  0.66459520E-04  0.00000000E+00  0.26228320E-03  0.00000000E+00
 0.27000000E+00  0.87762950E-05  0.00000000E+00  0.79604130E-04  0.00000000E+00  0.31394460E-03  0.00000000E+00
 0.28000000E+00  0.10445870E-04  0.00000000E+00  0.94702550E-04  0.00000000E+00  0.37322590E-03  0.00000000E+00
 0.29000000E+00  0.12354940E-04  0.00000000E+00  0.11195490E-03  0.00000000E+00  0.44089400E-03  0.00000000E+00
 0.30000000E+00  0.14527360E-04  0.00000000E+00  0.13157290E-03  0.00000000E+00  0.51775810E-03  0.00000000E+00
 0.31000000E+00  0.16988330E-04  0.00000000E+00  0.15378000E-03  0.00000000E+00  0.60466960E-03  0.00000000E+00
 0.32000000E+00  0.19764440E-04  0.00000000E+00  0.17881140E-03  0.00000000E+00  0.70252170E-03  0.00000000E+00
 0.33000000E+00  0.22883690E-04  0.00000000E+00  0.20691450E-03  0.00000000E+00  0.81225020E-03  0.00000000E+00
 0.34000000E+00  0.26375540E-04  0.00000000E+00  0.23834840E-03  0.00000000E+00  0.93483270E-03  0.00000000E+00
 0.35000000E+00  0.30270870E-04  0.00000000E+00  0.27338450E-03  0.00000000E+00  0.10712890E-02  0.00000000E+00
 0.36000000E+00  0.34602020E-04  0.00000000E+00  0.31230640E-03  0.00000000E+00  0.12226800E-02  0.00000000E+00
 0.37000000E+00  0.39402840E-04  0.00000000E+00  0.35540990E-03  0.00000000E+00  0.13901090E-02  0.00000000E+00
 0.38000000E+00  0.44708670E-04  0.00000000E+00  0.40300300E-03  0.00000000E+00  0.15747190E-02  0.00000000E+00
 0.39000000E+00  0.50556340E-04  0.00000000E+00  0.45540620E-03  0.00000000E+00  0.17776960E-02  0.00000000E+00
 0.40000000E+00  0.56984240E-04  0.00000000E+00  0.51295220E-03  0.00000000E+00  0.20002640E-02  0.00000000E+00
 0.41000000E+00  0.64032280E-04  0.00000000E+00  0.57598610E-03  0.00000000E+00  0.22436870E-02  0.00000000E+00
 0.42000000E+00  0.71741930E-04  0.00000000E+00  0.64486530E-03  0.00000000E+00  0.25092690E-02  0.00000000E+00
 0.43000000E+00  0.80156220E-04  0.00000000E+00  0.71995980E-03  0.00000000E+00  0.27983520E-02  0.00000000E+00
 0.44000000E+00  0.89319770E-04  0.00000000E+00  0.80165160E-03  0.00000000E+00  0.31123160E-02  0.00000000E+00
 0.45000000E+00  0.99278790E-04  0.00000000E+00  0.89033520E-03  0.00000000E+00  0.34525780E-02  0.00000000E+00
 0.46000000E+00  0.11008110E-03  0.00000000E+00  0.98641750E-03  0.00000000E+00  0.38205900E-02  0.00000000E+00
 0.47000000E+00  0.12177600E-03  0.00000000E+00  0.10903170E-02  0.00000000E+00  0.42178420E-02  0.00000000E+00
 0.48000000E+00  0.13441470E-03  0.00000000E+00  0.12024660E-02  0.00000000E+00  0.46458560E-02  0.00000000E+00
 0.49000000E+00  0.14804970E-03  0.00000000E+00  0.13233080E-02  0.00000000E+00  0.51061900E-02  0.00000000E+00
 0.50000000E+00  0.16273540E-03  0.00000000E+00  0.14532970E-02  0.00000000E+00  0.56004320E-02  0.00000000E+00
 0.51000000E+00  0.17852780E-03  0.00000000E+00  0.15929010E-02  0.00000000E+00  0.61302030E-02  0.00000000E+00
 0.52000000E+00  0.19548430E-03  0.00000000E+00  0.17426000E-02  0.00000000E+00  0.66971560E-02  0.00000000E+00
 0.53000000E+00  0.21366440E-03  0.00000000E+00  0.19028860E-02  0.00000000E+00  0.73029700E-02  0.00000000E+00
 0.54000000E+00  0.23312890E-03  0.00000000E+00  0.20742600E-02  0.00000000E+00  0.79493550E-02  0.00000000E+00
 0.55000000E+00  0.25394050E-03  0.00000000E+00  0.22572390E-02  0.00000000E+00  0.86380480E-02  0.00000000E+00
 0.56000000E+00  0.27616330E-03  0.00000000E+00  0.24523470E-02  0.00000000E+00  0.93708100E-02  0.00000000E+00
 0.57000000E+00  0.29986360E-03  0.00000000E+00  0.26601240E-02  0.00000000E+00  0.10149430E-01  0.00000000E+00
 0.58000000E+00  0.32510890E-03  0.00000000E+00  0.28811180E-02  0.00000000E+00  0.10975710E-01  0.00000000E+00
 0.59000000E+00  0.35196860E-03  0.00000000E+00  0.31158890E-02  0.00000000E+00  0.11851500E-01  0.00000000E+00
 0.60000000E+00  0.38051380E-03  0.00000000E+00  0.33650080E-02  0.00000000E+00  0.12778630E-01  0.00000000E+00
 0.61000000E+00  0.41081730E-03  0.00000000E+00  0.36290590E-02  0.00000000E+00  0.13758990E-01  0.00000000E+00
 0.62000000E+00  0.44295380E-03  0.00000000E+00  0.39086330E-02  0.00000000E+00  0.14794460E-01  0.00000000E+00
 0.63000000E+00  0.47699930E-03  0.00000000E+00  0.42043360E-02  0.00000000E+00  0.15886950E-01  0.00000000E+00
